series,vintage,origin,survey_q,horizon_quarters,target_annualized_pct
headline_cpi,most_recent_release,2018Q1,2018Q2,2,1.8879172914949334
headline_cpi,most_recent_release,2018Q1,2018Q2,4,1.6168688521001298
headline_cpi,most_recent_release,2018Q2,2018Q3,1,1.6041258251000186
headline_cpi,most_recent_release,2018Q2,2018Q3,2,1.6146476075773388
headline_cpi,most_recent_release,2018Q2,2018Q3,4,1.8059732680989224
headline_cpi,most_recent_release,2018Q3,2018Q4,1,1.6251693900546476
headline_cpi,most_recent_release,2018Q3,2018Q4,2,1.3458204127053235
headline_cpi,most_recent_release,2018Q3,2018Q4,4,1.7342803101075686
headline_cpi,most_recent_release,2018Q4,2019Q1,1,1.0664714353559588
headline_cpi,most_recent_release,2018Q4,2019Q1,2,1.997298928620494
headline_cpi,most_recent_release,2018Q4,2019Q1,4,2.0278914394556997
headline_cpi,most_recent_release,2019Q1,2019Q2,1,2.9281264218850485
headline_cpi,most_recent_release,2019Q1,2019Q2,2,2.122740207509836
headline_cpi,most_recent_release,2019Q1,2019Q2,4,2.1211167826625528
headline_cpi,most_recent_release,2019Q2,2019Q3,1,1.3173539931346472
headline_cpi,most_recent_release,2019Q2,2019Q3,2,2.058483950290892
headline_cpi,most_recent_release,2019Q2,2019Q3,4,0.408444500901032
headline_cpi,most_recent_release,2019Q3,2019Q4,1,2.79961390744715
headline_cpi,most_recent_release,2019Q3,2019Q4,2,2.119493357815244
headline_cpi,most_recent_release,2019Q3,2019Q4,4,1.2157199193927692
headline_cpi,most_recent_release,2019Q4,2020Q1,1,1.4393728081833497
headline_cpi,most_recent_release,2019Q4,2020Q1,2,-1.241594948488848
headline_cpi,most_recent_release,2019Q4,2020Q1,4,1.2346194438744114
headline_cpi,most_recent_release,2020Q1,2020Q2,1,-3.9225627051610266
headline_cpi,most_recent_release,2020Q1,2020Q2,2,0.31194648097027766
headline_cpi,most_recent_release,2020Q1,2020Q2,4,1.8848861512710147
headline_cpi,most_recent_release,2020Q2,2020Q3,1,4.5464556671016005
headline_cpi,most_recent_release,2020Q2,2020Q3,2,3.7108338362376494
headline_cpi,most_recent_release,2020Q2,2020Q3,4,4.672105097630711
headline_cpi,most_recent_release,2020Q3,2020Q4,1,2.8752120053737538
headline_cpi,most_recent_release,2020Q3,2020Q4,2,3.457825821571746
headline_cpi,most_recent_release,2020Q3,2020Q4,4,5.116423816256221
headline_cpi,most_recent_release,2020Q4,2021Q1,1,4.040439637769818
headline_cpi,most_recent_release,2020Q4,2021Q1,2,5.6333763590237655
headline_cpi,most_recent_release,2020Q4,2021Q1,4,6.552041765973127
headline_cpi,most_recent_release,2021Q1,2021Q2,1,7.226313080277722
headline_cpi,most_recent_release,2021Q1,2021Q2,2,6.775021810940671
headline_cpi,most_recent_release,2021Q1,2021Q2,4,7.718553621522424
headline_cpi,most_recent_release,2021Q2,2021Q3,1,6.323730541603608
headline_cpi,most_recent_release,2021Q2,2021Q3,2,7.470707172922436
headline_cpi,most_recent_release,2021Q2,2021Q3,4,8.236286555713328
headline_cpi,most_recent_release,2021Q3,2021Q4,1,8.617683804241281
headline_cpi,most_recent_release,2021Q3,2021Q4,2,8.662085432104144
headline_cpi,most_recent_release,2021Q3,2021Q4,4,7.966198167017991
headline_cpi,most_recent_release,2021Q4,2022Q1,1,8.706487059967023
headline_cpi,most_recent_release,2021Q4,2022Q1,2,9.001865938504222
headline_cpi,most_recent_release,2021Q4,2022Q1,4,6.851749991826816
headline_cpi,most_recent_release,2022Q1,2022Q2,1,9.297244817041458
headline_cpi,most_recent_release,2022Q1,2022Q2,2,7.270310901931841
headline_cpi,most_recent_release,2022Q1,2022Q2,4,5.5716917155139285
headline_cpi,most_recent_release,2022Q2,2022Q3,1,5.243376986822197
headline_cpi,most_recent_release,2022Q2,2022Q3,2,4.701634045149418
headline_cpi,most_recent_release,2022Q2,2022Q3,4,3.964293982725422
headline_cpi,most_recent_release,2022Q3,2022Q4,1,4.159891103476561
headline_cpi,most_recent_release,2022Q3,2022Q4,2,3.8730725290960075
headline_cpi,most_recent_release,2022Q3,2022Q4,4,3.5039225634135884
headline_cpi,most_recent_release,2022Q4,2023Q1,1,3.586253954715431
headline_cpi,most_recent_release,2022Q4,2023Q1,2,3.226953920301396
headline_cpi,most_recent_release,2022Q4,2023Q1,4,3.182302359083379
headline_cpi,most_recent_release,2023Q1,2023Q2,1,2.867653885887409
headline_cpi,most_recent_release,2023Q1,2023Q2,2,3.134772597731187
headline_cpi,most_recent_release,2023Q1,2023Q2,4,3.192833148519584
headline_cpi,most_recent_release,2023Q2,2023Q3,1,3.401891309574926
headline_cpi,most_recent_release,2023Q2,2023Q3,2,3.137650797865363
headline_cpi,most_recent_release,2023Q2,2023Q3,4,3.141641703882049
headline_cpi,most_recent_release,2023Q3,2023Q4,1,2.8734102861557744
headline_cpi,most_recent_release,2023Q3,2023Q4,2,3.250893699308008
headline_cpi,most_recent_release,2023Q3,2023Q4,4,2.622914365937622
headline_cpi,most_recent_release,2023Q4,2024Q1,1,3.6283771124602424
headline_cpi,most_recent_release,2023Q4,2024Q1,2,3.1456326098987435
headline_cpi,most_recent_release,2023Q4,2024Q1,4,2.6867531686779476
headline_cpi,most_recent_release,2024Q1,2024Q2,1,2.6628881073372823
headline_cpi,most_recent_release,2024Q1,2024Q2,2,1.994935032567225
headline_cpi,most_recent_release,2024Q1,2024Q2,4,2.6875460245950795
headline_cpi,most_recent_release,2024Q2,2024Q3,1,1.326981957797242
headline_cpi,most_recent_release,2024Q2,2024Q3,2,2.2278737274571747
headline_cpi,most_recent_release,2024Q2,2024Q3,4,2.4312393488443296
headline_cpi,most_recent_release,2024Q3,2024Q4,1,3.128765497117075
headline_cpi,most_recent_release,2024Q3,2024Q4,2,3.380157016622915
headline_cpi,most_recent_release,2024Q3,2024Q4,4,2.8601352267393265
headline_cpi,most_recent_release,2024Q4,2025Q1,1,3.631548536128725
headline_cpi,most_recent_release,2024Q4,2025Q1,2,2.6346049702315106
headline_cpi,most_recent_release,2024Q4,2025Q1,4,2.6872707471959183
headline_cpi,most_recent_release,2025Q1,2025Q2,1,1.6376614043342306
headline_cpi,most_recent_release,2025Q1,2025Q2,2,2.340113436855723
headline_cpi,most_recent_release,2025Q1,2025Q2,4,2.4161455243907923
headline_cpi,most_recent_release,2025Q2,2025Q3,1,3.042565469377169
headline_cpi,most_recent_release,2025Q2,2025Q3,2,2.7399365241603446
headline_cpi,most_recent_release,2025Q2,2025Q3,4,3.480363629294066
headline_cpi,most_recent_release,2025Q3,2025Q4,1,2.4373075789435648
headline_cpi,most_recent_release,2025Q3,2025Q4,2,2.4921776119258667
headline_cpi,most_recent_release,2025Q4,2026Q1,1,2.547047644908222
headline_cpi,most_recent_release,2025Q4,2026Q1,2,4.220790734427763
headline_cpi,most_recent_release,2026Q1,2026Q2,1,5.894533823947355
